model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,pp2048 (c1),1141.6762381182402,19.403122582514495,1141.6762381182402,19.403122582514495,,,,,1795.6865756617237,30.340325716846568,1794.3691863426163,30.34032571684657,1795.6865756617237,30.340325716846568
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,tg128 (c1),45.108308166079325,4.953661306981159,45.108308166079325,4.953661306981159,45.666666666666664,4.988876515698588,45.666666666666664,4.988876515698588,,,,,,
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,pp2048 (c2),654.6384489031659,33.63809171339504,564.845347740691,302.22884212621705,,,,,4538.935676163722,1832.3918573855528,4537.618286844614,1832.3918573855528,4538.935676163722,1832.3918573855528
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,tg128 (c2),42.424056311898504,4.149062475491736,49.73946950770636,2.3628025704489475,50.666666666666664,2.6246692913372702,50.333333333333336,2.4267032964268394,,,,,,
