model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,pp8192 (c1),1195.497249011536,10.842241314609277,1195.497249011536,10.842241314609277,,,,,6854.1295180039015,62.48925812744452,6852.9455223469995,62.48925812744452,6854.1295180039015,62.48925812744452
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,tg128 (c1),49.96185089935218,4.354294274236984,49.96185089935218,4.354294274236984,50.666666666666664,4.4969125210773475,50.666666666666664,4.4969125210773475,,,,,,
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,pp8192 (c2),1040.1959019835137,1.213609352408459,699.3030929139476,179.16944614578108,,,,,12538.669746834785,3212.0931557644017,12537.485751177883,3212.0931557644017,12538.669746834785,3212.0931557644017
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,tg128 (c2),28.12006733942026,0.235864323414454,49.68141402822376,1.6172517023928685,51.0,0.816496580927726,50.0,1.632993161855452,,,,,,
