model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,pp2048 (c1),1076.01321585395,52.77776858343179,1076.01321585395,52.77776858343179,,,,,1908.9753584380053,97.72364246903489,1908.1121291059792,97.72364246903489,1908.9753584380053,97.72364246903489
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,tg128 (c1),46.564870263389494,4.4527138003108275,46.564870263389494,4.4527138003108275,47.111111111111114,4.408185427750527,47.111111111111114,4.408185427750527,,,,,,
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,pp2048 (c2),646.794319955862,34.251014292569934,549.015573348549,243.89377095467665,,,,,4524.49605299949,1855.0635997947018,4523.6328236674635,1855.0635997947018,4524.49605299949,1855.0635997947018
Mia-AiLab/GLM-5.3-Flash-EXL3-TR3-4bpw,tg128 (c2),41.351885035512936,4.08855523166317,49.34102262527169,6.1466424716904875,53.22222222222222,5.2446327649804205,49.666666666666664,6.200358412579424,,,,,,
